segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
66807144201,13,,,,,,,,,,,,,13,,,,,,,,,,,
80966861536,60,72,61,69,58,83,72,61,64,62,62,59,60,58,57,57,59,57,64,60,56,52,56,59,59
198910942985,46,35,52,,39,,,,,68,57,54,38,36,39,32,48,45,47,31,37,56,40,50,39
75631706848,93,89,78,85,90,85,96,91,91,92,94,130,88,97,95,90,89,91,96,94,86,79,92,87,93
239545360137,34,36,31,,48,31,31,43,37,44,43,36,30,32,30,38,33,40,33,31,29,32,27,25,31
234210205449,44,52,,68,54,,,57,47,49,34,41,55,44,38,35,32,35,40,37,36,34,28,47,51
228875050761,33,25,24,37,27,24,26,6,43,24,19,33,26,36,39,41,30,37,41,33,29,25,43,19,36
218204741385,58,49,,,,,44,72,63,72,61,59,57,57,52,53,49,67,54,48,65,54,,45,55
212869586697,23,25,20,,21,24,21,25,23,20,21,21,20,16,27,22,30,23,27,21,25,20,23,26,22
202199277321,56,57,55,104,47,72,65,82,55,69,61,53,46,49,48,54,60,63,54,53,68,55,51,53,53
196864122633,33,41,,,,,,,,,29,43,39,,35,38,34,27,33,30,29,,25,41,25
191528967945,35,,,27,,,,29,46,23,36,42,40,32,29,39,51,89,18,26,33,16,34,22,24
186193813257,45,49,43,41,54,41,49,50,48,43,45,47,45,45,44,50,42,42,46,46,41,47,42,43,44
180858658569,29,,,,,,,,,19,,48,26,,20,,31,,46,,,,,22,
143512575753,29,,,,43,,,,,,30,27,32,29,30,28,26,31,28,34,26,29,26,26,21
138177421065,29,36,,22,,28,28,,31,28,27,27,25,30,,29,30,33,26,30,29,42,28,24,32
193575788297,57,170,70,,33,36,53,35,41,52,49,55,44,43,46,46,51,56,35,41,46,49,53,46,42
127507111689,49,61,,,,,,63,64,48,36,34,36,52,46,84,42,50,44,79,57,49,31,52,52
116836802313,48,48,37,,,,,,45,79,68,37,54,39,58,50,44,36,66,40,41,39,43,42,41
111501647625,32,,,,,,,,,,,51,27,30,28,34,25,27,24,,40,,30,32,
100831338249,37,38,42,37,42,30,41,38,44,47,43,43,39,38,40,38,35,36,36,35,30,33,33,34,36
322122564320,53,57,55,51,55,61,65,59,59,56,56,55,51,52,53,51,51,53,54,49,48,44,54,49,52
90161028873,62,64,57,50,,,65,61,62,59,66,58,60,65,63,66,65,62,58,72,59,55,52,61,59
84825874185,24,31,,,,,,26,14,39,23,24,18,18,25,31,20,24,24,25,,13,20,19,20
