segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
301385925344,59,,85,,,,,,71,38,45,64,,66,102,68,71,52,47,,,,42,,
296050770656,60,73,,32,,57,,,,36,51,40,62,105,68,50,50,56,76,85,39,,48,86,69
290715615968,35,41,36,,,48,54,42,33,33,33,33,24,41,49,46,29,39,36,24,30,30,28,37,36
191260532489,35,39,,,,,,34,,,40,31,,,32,,,,,31,42,,,,
274710151904,44,49,73,47,40,47,54,43,,84,59,42,46,48,42,49,57,14,76,39,56,63,47,55,51
269374997216,54,,,,,,,,,,42,,,,142,,,38,,,,38,35,49,
37413461769,42,33,,,,,,,,,85,64,30,21,,,26,48,33,40,,26,26,45,68
258704687840,44,40,71,44,,44,,53,55,38,46,25,26,52,20,,80,32,44,45,33,49,33,31,62
274139726560,40,66,,,,,,51,38,46,21,47,32,18,35,41,52,37,31,28,36,29,38,25,61
248034378464,49,48,,,37,,45,39,,40,,60,36,40,37,48,55,,45,66,,59,35,67,
242699223776,39,,,,,,,,,,31,38,35,39,,69,37,,,,,45,37,37,43
146666439392,77,78,,,,,,78,86,75,78,89,92,80,64,92,79,71,69,74,68,74,74,83,73
141331284704,36,58,52,60,58,43,55,43,36,33,35,23,25,34,20,16,29,34,33,37,51,45,47,40,41
130660975328,18,,,,,,43,,,,21,15,,15,,,6,,,,,,7,,
125325820640,43,52,,,26,,,35,39,37,42,41,54,,,,54,48,,,,36,,34,
119990665952,51,,,,,,,,,,52,,57,,,,,,,,,,,42,
48486424329,24,,,,26,,32,,31,,,19,30,26,27,22,,,,,21,16,22,,25
103985201888,55,68,53,69,63,44,70,53,54,53,54,51,51,57,54,53,53,53,52,46,54,56,60,51,54
98650047200,92,,,,,,90,101,90,93,85,82,,84,99,121,96,91,78,89,,,78,,113
87979737824,86,74,,121,,,,,78,72,86,,,72,98,100,,,,89,91,69,76,86,81
131365618400,35,39,34,,,,36,39,36,37,35,41,33,34,42,34,32,35,28,27,31,35,35,34,40
66639119072,72,,,,,,,,74,66,83,72,75,70,67,79,73,75,66,69,67,74,77,76,
180590223113,42,,,,,,,,,,23,47,,,,43,19,,65,16,45,112,17,31,40
126030463712,52,,,,,,,,,,,,52,,,,,,,,,,,,
106535591689,33,33,,60,,,,68,29,37,33,27,40,27,26,11,18,20,31,35,20,17,35,44,55
134117334793,33,,,,,,,,,,,,,,,,,33,,,,,,,
326853739232,47,69,66,22,69,,59,41,53,51,56,40,44,37,38,48,55,40,24,30,53,65,43,61,48
204279652105,46,,,,,,,,39,49,,,,44,,,42,51,,,,,52,,
81000415968,48,76,,,,,,,,50,47,39,47,82,36,40,44,43,46,49,,,39,44,
61505543945,59,,,,,,,52,,67,,,,,,,,,,,,,,,
258738242272,55,42,67,97,,66,98,57,54,50,55,56,49,51,47,68,48,56,50,48,56,54,46,54,57
110024999648,66,80,66,76,,66,81,88,70,77,69,67,67,66,70,65,44,63,73,62,62,57,63,58,69
253403087584,42,48,,44,50,,34,61,54,56,34,45,38,35,34,52,56,38,40,36,34,34,36,52,38
240619101961,30,,,,,,,,,,48,,33,17,,34,,,41,,,29,29,37,
229948792585,39,44,,,,,,,,41,28,38,44,46,,,,,,33,69,,27,38,49
224613637897,43,39,54,48,,41,45,39,48,46,44,36,38,43,86,44,42,44,41,37,41,38,40,44,43
219278483209,62,,,,,,,,,,,56,,,,,,,,42,,,90,,
213943328521,49,,,,,,,,,,,,,,,49,,,,,,,,,
208608173833,55,82,,,,,29,33,,66,86,67,57,36,43,52,34,94,59,31,35,38,25,35,23
187267555081,46,65,39,89,73,51,43,53,43,28,62,72,39,28,29,27,46,42,43,31,48,42,33,42,35
176597245705,16,,,,,,36,34,32,,15,30,3,3,20,13,8,,,8,9,12,,14,15
133916008201,47,,,,,,,55,38,110,49,39,44,42,,,34,,,34,,30,,,
128580853513,47,,,,,,,,,56,42,,,,,,,,,,42,,,,
112575389449,70,55,,,,,,,68,89,102,64,101,61,90,67,49,50,71,99,56,83,54,,52
107240234761,61,,,,,,,,,,61,,,,,,,,,,,,,,
276488536800,77,66,66,89,98,73,,61,76,71,66,77,82,76,83,83,68,87,78,81,74,78,87,74,73
91234770697,24,23,66,44,,,,,14,23,22,22,18,21,31,22,21,23,56,15,29,16,17,28,18
312525996768,58,,,,,,,,,,,,,,56,,,,,,,61,,,
301855687392,35,,,,,,,,,45,,,,,,,29,45,,,,,21,,
69894151945,53,64,59,70,90,51,61,52,45,59,51,50,48,45,51,54,51,59,49,48,51,52,57,53,55
291185378016,31,30,,22,,,,,,,14,35,,27,48,36,26,,36,,,27,,,35
275179913952,33,,,,,,,,54,,36,,27,22,,,24,37,17,32,26,,27,46,38
269844759264,71,78,75,82,83,94,110,78,70,77,76,75,74,88,75,87,69,73,51,28,39,73,67,79,79
264509604576,56,70,69,69,75,65,77,58,61,54,61,60,63,56,59,59,57,60,50,32,45,60,61,55,62
259174449888,59,60,81,53,,48,51,64,53,46,50,53,65,50,52,79,51,58,54,50,56,56,61,65,64
