segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
270515847904,77,,,,,,,,,,,70,,,70,,,97,91,72,,66,,71,80
274508825312,53,61,,,29,,,,42,,57,76,50,50,43,47,54,51,47,86,50,51,49,49,
254510383840,63,95,,59,,,,49,,55,58,54,64,103,,54,41,61,57,42,51,57,52,76,
243840074464,73,83,,67,,,,,,,78,74,,,67,92,68,66,,75,72,66,,68,
227834610400,33,37,40,38,49,25,38,91,41,37,41,38,34,35,31,28,28,25,26,29,29,37,36,37,45
131801826016,62,53,,,75,,,,,,47,,63,63,74,62,59,64,58,68,,,,63,
186294476553,35,,,,,,35,,,,,,,,,,,,,,,,,,
121131516640,55,,,,,,,,,,,,,50,,,59,,52,,,54,,55,
110461207264,90,,,,,,,,,,,,,,,,96,91,85,,,,,,
131734717152,64,,146,,,,,,,,,,,43,,,,,51,,,,,45,
78450279136,44,,,,,,,,,52,,48,,,36,48,43,37,,,42,,40,,
62444815072,64,66,,65,,68,,,,,,82,60,55,59,60,66,70,68,60,64,57,68,56,78
215319060233,38,,,,,,,,,,,,,,,,,,38,,,,,,
126399562464,67,,,,,,,58,66,,72,83,41,70,75,72,,,67,,67,,74,,
209983905545,31,,,,,,,,,,,,,15,,25,,,19,14,,66,,,
292863099616,73,,,,,,,,,,,70,77,,,77,73,,,,,67,,,
204648750857,46,,,,,,,,,,,,,,46,,,,,,,,,,
321887683296,36,42,40,33,,41,54,32,,39,37,38,22,38,28,37,39,38,37,35,35,38,37,36,30
62981938953,62,,,,,,,,,,,,,,,62,,,,,,61,,,
130594119433,60,,,,,,,,,,,60,,,,,,,,,,,,,
144753836768,54,67,53,52,55,57,,68,57,50,60,50,55,61,50,59,52,53,54,49,48,45,49,52,53
206427135753,32,29,26,36,36,39,,28,21,36,54,35,31,36,37,36,25,24,31,30,26,38,33,43,22
241759952649,29,29,,,,,,,48,39,,,18,25,,21,37,29,26,,25,,,,
225754488585,29,23,,,,,,,,,21,62,52,22,47,22,22,22,26,20,20,,,,
215084179209,35,36,37,59,78,22,45,24,22,28,29,25,41,33,37,46,31,24,49,32,30,38,57,32,22
199078715145,37,39,29,,,36,,33,45,36,48,30,39,35,35,37,,20,33,28,47,24,39,27,121
193743560457,39,33,58,,,,,,33,38,37,45,39,36,33,38,49,43,42,47,37,37,33,39,35
188408405769,40,43,,48,,,18,22,,40,45,,,52,,79,50,,23,19,,55,,37,
172402941705,49,,,,,,,,,,,,,,,,49,,,,,,,,
125258964745,60,,,,,,,,,77,,78,48,60,,83,,69,38,32,,57,,,
119051394825,47,51,56,62,51,56,,46,45,49,46,37,56,44,52,45,58,40,40,48,44,39,46,46,43
276857635552,43,40,44,,,,104,,,35,40,32,49,43,49,48,53,38,38,39,43,34,,34,40
103045930761,28,,,,,,,,,40,,,,,,,,,,,,,19,,
324337156832,39,47,,,,,,,,,,,45,,,44,37,24,,37,,,37,,
319002002144,71,70,,,,60,,,,,53,,122,61,88,72,73,70,,,73,60,,,
313666847456,47,48,,36,,,,,,,45,65,34,49,52,,,63,58,,,41,,29,
308331692768,67,75,68,59,,,,,,,,66,67,70,,77,70,63,68,68,66,54,62,70,69
297661383392,35,38,,,,,,,,72,18,44,35,,,,,31,26,22,,,,,
292326228704,66,58,,,,,,,,56,76,,76,51,48,,100,,59,,,,65,,
281655919328,62,62,51,61,,,,,78,62,132,61,57,74,64,58,58,53,54,56,63,63,52,57,61
276320764640,67,,94,,,,,,,,,83,38,51,,,58,,,75,,58,60,,
44359229193,34,36,,29,,,,,,,51,,,56,38,39,21,16,20,,35,,40,30,
