segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
191830957833,67,67,,,,,78,,,65,67,66,66,103,63,65,59,,62,49,69,63,63,,
292963762912,82,,,112,,,,,62,,75,84,77,81,81,67,95,74,95,85,76,,80,82,
287628608224,44,45,,,30,,,,,51,60,36,79,45,32,39,57,40,31,45,46,33,44,58,43
102911460064,70,81,74,72,,,,75,68,77,82,69,71,73,68,71,69,63,62,63,69,63,63,68,67
260952834784,47,49,,,47,47,53,,39,59,64,,,43,53,46,,52,45,28,40,16,,,48
255617680096,45,,,32,44,,,,,39,28,32,43,,63,,,38,47,,,,,36,99
186495803145,60,,,,,,,65,66,53,54,53,63,73,58,73,37,66,61,67,48,57,75,75,51
63216567008,63,60,64,,60,,57,,68,42,67,61,83,68,64,70,71,63,59,54,67,52,62,56,54
74222420704,57,45,55,68,56,72,69,68,60,57,63,61,58,61,65,51,57,60,55,54,60,54,53,52,40
215520386825,27,,,,57,,,36,,,,,22,,,,,24,17,,,15,,16,
264039842528,63,63,73,,60,56,75,61,52,62,69,73,57,62,68,61,59,61,59,55,63,63,69,62,61
210185232137,36,38,,,29,57,,,,33,,33,45,39,41,41,,24,25,,,18,23,,14
206058037001,29,34,29,,,,37,34,25,29,26,28,33,38,33,26,31,25,24,14,27,31,27,30,35
35333086985,17,21,25,28,24,32,35,33,27,27,25,17,13,9,10,9,28,9,13,13,12,17,6,5,12
108213060320,54,,,98,,,,,45,73,56,45,50,53,53,45,64,42,50,44,70,44,45,72,46
262831882976,56,38,,,,,,,,,51,,52,53,81,45,81,52,,,,,,,
239209815817,48,,,,,,,50,,,,39,43,,34,64,47,87,,56,,,44,46,45
115930579680,56,63,70,61,64,72,83,74,67,55,62,62,52,54,52,53,54,49,47,56,52,48,49,51,51
55130201865,44,,,,,,,,,,34,,,,,,60,,,,39,,,,
71135665929,64,,,,,,,,,64,,,,,,,,,,,,,,,
103146594057,26,,,,,,,,,,,,,,,,26,,,,,,,,
27716230921,41,,,,,,,,,,57,45,41,,,37,27,36,41,46,39,37,,,
