segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
255718343392,54,65,54,,58,,59,51,57,72,66,46,51,55,55,53,56,48,47,51,46,50,48,56,57
229042569952,71,72,80,,,,,,62,67,73,71,69,69,71,70,71,66,69,84,68,66,68,65,70
49560166153,41,38,,,,,,,,,,34,39,,,,,,43,,49,,,50,
138344940256,35,38,34,,,,38,,36,27,34,34,38,29,30,35,47,38,37,30,33,33,35,31,37
133009785568,46,40,53,49,,,,,30,31,,47,38,44,65,63,42,80,34,31,41,47,44,56,
127674630880,41,37,47,,51,,51,35,41,41,44,65,61,33,36,34,35,43,34,33,46,47,29,58,37
122339476192,37,,,67,,,,49,,36,,28,19,29,23,35,37,,52,37,30,50,34,29,35
269878313696,72,70,65,,70,72,87,70,70,101,71,70,66,70,77,66,74,72,69,68,84,63,67,67,66
111669166816,37,50,38,120,,,,27,29,34,44,23,21,27,39,40,40,45,34,33,34,44,38,31,27
106334012128,71,67,,,,,,,69,67,73,68,75,,78,72,71,73,70,68,,70,,73,
100998857440,52,59,,,,,,,,,51,52,50,,67,,,,,37,,,,,
79658238688,74,,,,,,,,72,,,,81,74,80,,75,76,86,69,68,,65,74,91
74323084000,72,70,75,66,103,,71,65,88,83,72,82,68,66,69,63,88,61,69,70,74,73,74,66,65
63652774624,61,54,46,,67,,,47,,50,56,47,48,62,48,57,130,48,53,57,66,68,51,64,48
216023703305,38,66,33,,,,,,,38,35,42,40,32,,,27,38,,32,33,40,24,34,
127104205536,62,74,,52,,,,,38,49,40,42,62,46,39,35,38,30,18,40,32,30,122,38,248
210688548617,42,23,,,,,,36,,44,45,41,57,41,41,43,40,48,44,43,38,,,37,
121769050848,74,,,,,,,,,,,,,,,,,,,,,74,,,
241290190601,35,,,,,,,,,36,,,,32,,,31,,45,,,,,,31
43889467145,45,61,,,,,,,,33,39,58,45,41,45,54,44,44,62,45,40,46,,,
276824081120,41,,,65,,,,41,39,38,44,39,53,42,48,39,41,39,36,38,34,41,40,,35
111434285792,71,74,72,,,,64,64,70,75,70,70,74,77,70,77,77,73,64,69,66,64,66,73,75
67914440457,67,,,,,,,57,63,,71,,68,60,,87,68,67,67,85,57,67,,64,
116433896160,44,,,,,,,,,53,,,45,,,,,36,47,,,,46,,40
94187560713,48,,,,,,,,,,,,95,,,31,,,,,,37,,,
28219547401,13,14,,,,,,,,,15,13,,17,,11,13,,11,12,14,15,,17,
145458479840,37,39,,,46,,,,,21,35,50,28,,43,,,39,,18,52,23,36,51,53
103045677792,90,148,80,80,,77,72,93,83,79,82,139,84,66,92,74,101,97,82,86,82,75,72,,80
327122174688,39,,35,,,,,,,,,,,,,48,,,,,,,,,
237632757513,32,,,28,,,,,,44,59,16,42,40,27,38,37,17,25,32,29,42,30,35,
210956984073,37,,,,,,,36,39,28,36,48,28,49,34,36,34,32,26,101,38,34,34,24,31
205621829385,62,67,62,79,72,,,68,75,64,69,63,81,58,69,58,55,70,42,13,57,63,69,67,42
200286674697,28,,,,,,23,,,,,,,28,,,,,,33,26,26,,34,26
184281210633,28,33,,,,,,,,,26,27,25,,,,31,,,,26,,,29,28
194683084553,33,,,,,,,,,,,,23,54,,21,,,,33,,,,,
243202540256,44,51,54,44,47,36,,36,41,50,42,58,65,41,35,40,33,49,47,40,42,38,45,44,52
120259354377,28,41,,,,,,,,,34,,,21,20,,,,,,,28,,23,
330880271072,38,35,,28,,,,58,,,34,28,,,,,,47,,,,,,,
325545116384,60,66,79,,,,45,,73,,53,69,51,,77,56,,,65,31,54,,,,63
314874807008,44,50,,,72,,,,36,,46,50,48,49,70,38,33,36,23,49,32,42,50,47,56
309539652320,25,,,,,,,,,,,,,25,,,,,,,,,,,
282863878880,40,,,,,,,,,,,,,,,,40,,,,,,39,,
277528724192,34,,26,,,,,37,,40,36,,41,32,27,37,32,38,,29,,17,43,36,
272193569504,37,,,,,,,,,,,,,46,,,,,,,30,,,,
266858414816,54,,,,,,,,,,,,,59,,,,47,,,,,,,
261523260128,74,84,74,91,90,89,77,79,63,78,76,72,69,70,74,68,70,81,69,62,85,71,76,74,70
29561724681,36,,,,,,,,,,,,,,,,,36,,,,,,,
250852950752,50,57,,,,46,44,,54,53,56,41,49,48,61,96,53,45,41,47,44,,50,49,51
189347929865,55,52,,52,57,52,49,,62,56,45,63,59,57,61,61,55,49,54,39,52,54,59,59,54
237867385568,39,52,43,56,46,,46,46,80,48,75,46,39,39,52,13,48,27,6,7,17,44,22,31,47
149485011680,73,,,,,,,,63,,77,,74,74,74,78,,80,75,,,,74,64,72
138814702304,24,27,26,29,37,44,47,42,28,26,31,27,25,28,12,18,26,20,16,16,18,15,14,20,41
133479547616,48,60,,,,,61,65,44,44,51,42,55,65,33,43,44,43,50,40,49,37,28,,51
128144392928,50,44,50,66,43,,54,51,52,59,58,54,51,50,45,51,64,45,47,40,57,42,37,47,41
122809238240,37,,51,,,,,,30,61,29,37,40,62,52,35,32,24,44,19,46,38,30,23,38
112138928864,66,,,,,,,,63,,71,,,,,71,79,66,57,62,,62,,67,
106803774176,75,85,76,,,,,,,75,76,76,74,62,,70,73,75,82,76,,69,75,73,
101468619488,82,88,,,,,,,70,,65,75,76,68,82,77,71,,168,82,,,,66,
96133464800,29,,,,,,,,,,,,,,37,,,27,24,,,34,,,
90798310112,73,73,,,,,,,,,,109,69,96,65,68,69,71,68,56,61,87,69,,
80128000736,48,46,,38,,,38,56,69,50,35,53,39,46,61,50,34,73,57,41,32,39,56,66,32
74792846048,43,38,,,53,,,,,44,38,39,,,,,,48,,,51,,,28,39
69457691360,80,77,80,,,,98,84,70,86,93,72,70,82,80,82,81,93,78,74,81,84,83,69,67
80933560073,60,,,,,,,,,,,107,,,,,,,59,47,36,,,,
266891969248,70,74,,,,,,,,108,,,,,,59,62,,,39,70,75,,76,
246557983456,45,54,57,,,,,38,50,33,49,41,42,34,48,,73,37,53,,48,,38,44,
75598405385,53,56,54,,59,,44,60,55,53,57,47,53,50,49,46,54,59,49,51,49,59,54,55,53
124117861088,55,51,,,54,,54,,41,53,56,52,54,53,51,51,53,46,62,52,54,55,56,78,
53586697993,23,,,,,,,,,27,,25,21,20,,26,,27,24,,19,22,,22,
302526776032,42,,,,,,,46,49,51,35,45,43,,43,36,54,32,28,46,53,68,21,46,48
94455743200,32,,,,,,,,,32,,,,,,,,,,,,,,,
35903512329,43,,,,,,,,,,,,,50,36,,,,,,,,,,
84422968032,43,42,,,,,,60,55,37,,53,42,45,42,36,91,52,34,15,39,40,46,32,48
68384202505,67,42,,,,,,,90,93,68,74,76,61,53,,,72,56,83,57,58,50,42,
64928096009,46,,,,,,,,,,,,,,,,,,44,,48,,,,
