segment_id,day_avg,hour_0_avg,hour_1_avg,hour_2_avg,hour_3_avg,hour_4_avg,hour_5_avg,hour_6_avg,hour_7_avg,hour_8_avg,hour_9_avg,hour_10_avg,hour_11_avg,hour_12_avg,hour_13_avg,hour_14_avg,hour_15_avg,hour_16_avg,hour_17_avg,hour_18_avg,hour_19_avg,hour_20_avg,hour_21_avg,hour_22_avg,hour_23_avg
246323355401,39,44,,,44,,,,,,,,,,,,,17,,,,,,,
219647581961,30,,,,,,,,,50,,33,33,,39,,27,34,,,,22,,,
214312427273,40,43,,,,,,45,,45,44,43,48,,,33,31,35,,26,,43,39,40,44
208977272585,49,41,44,56,70,61,48,46,49,42,45,47,38,37,,60,57,45,41,59,53,42,48,,51
198306963209,34,34,,,,,,,38,34,,,35,,,,,31,,,,,45,27,
126735359753,21,17,30,33,,,22,25,23,29,19,23,28,17,,17,14,22,25,8,,12,19,,
187636653833,44,61,39,,28,,,,,,33,,,57,47,29,46,71,44,50,33,40,41,,75
171631189769,37,46,36,32,39,40,44,42,51,,,29,38,31,36,36,31,38,38,28,34,35,39,36,35
278334030560,32,29,23,,,,,,36,38,20,49,36,34,,35,36,15,35,36,27,38,,,
328900559584,35,,42,,,,,63,89,87,37,37,18,15,7,5,,5,5,,109,33,44,31,
80933560073,40,,,,,,,,,,,,,40,,,39,,51,30,,,39,,
64928096009,68,68,,,,,,,,,,,,,,,,,,,,,,,
286219322080,51,64,,,,,,60,,,25,,29,57,50,40,,,,83,,,40,,
280884167392,34,,,,,33,,,,35,,28,,51,14,33,33,,29,35,,,,,
121400205065,68,,,,,,,,,,,,64,29,22,,,35,,63,66,97,128,120,107
243538084576,23,,,,,,,,,,,,,18,28,,,,,,,,,,
66840445664,71,,,,,,,,,,,,62,75,68,78,,41,,78,62,73,,83,90
136834990816,49,,,,,,,,,,59,,,39,,,,,,,,,,,
131499836128,25,,,,,,,,,,,,,,15,,,,,,34,,,,
94153753312,33,36,32,29,35,45,34,62,32,,,9,49,,,,26,,29,,35,26,28,28,27
88818598624,76,,90,,,,,,,,,,,79,,,,70,,,,,,,70
47345573641,36,,,,,,,,,36,,,,,,,,,,,,,,,
267663721184,56,42,,,,,,,70,62,64,61,52,58,39,55,58,47,61,59,54,,70,50,
213809110793,26,,,,,,,25,,29,,27,28,,,,19,24,27,31,,,,,
296688304864,40,70,,72,,44,,,36,40,,32,32,39,32,35,42,34,34,40,42,,45,,
192971808521,36,38,53,59,63,49,35,45,46,42,41,37,30,17,22,29,27,36,37,29,27,38,44,37,54
139754479369,59,67,,,,,,,,,53,,82,41,64,,,34,,,,71,,,42
256993411808,50,59,59,63,54,58,66,50,56,55,52,47,48,47,35,51,47,40,37,48,51,48,54,48,54
65699847945,31,48,34,62,62,57,37,41,51,43,28,34,28,16,6,5,15,6,26,28,31,29,33,29,41
286017995488,25,,,,,,,,,,,,,,,,,,,,24,,,,26
60364693257,25,,,,,28,,,,,44,25,16,11,9,9,27,12,8,12,20,67,28,14,
315042579168,29,27,51,28,28,49,22,17,21,27,47,34,29,31,26,21,20,17,21,16,36,23,34,59,34
89389276937,25,,,,,,,,,,,,,,,25,,,,,,,,,
76068167433,27,22,,,,,,,,,,,,,29,,,,,,,,,,
70733012745,37,,,,,,,,,,71,17,,,15,24,35,,28,,,,,63,
65397858057,59,58,,,,,,,,,61,,,,,,,,,,,,,,
60062703369,53,,,,,,,,,,,,,,,,,,,53,,,,,
54727548681,27,,,,,,,,,,,,22,,,,,32,,,,,,,
276018774752,54,57,63,,,,,,65,56,52,52,45,52,57,69,49,46,47,,58,53,,60,51
38722084617,24,25,,,,,,,25,,,,,,,,,,,,,22,,,
249343001312,40,,31,,,,,,,30,,,,63,,,,33,,,53,,,,
118413860617,34,31,,,,,,,35,34,36,43,,,,,,,,,,,,23,
235652793056,44,35,37,159,,,40,48,50,48,42,40,39,45,39,43,45,48,40,37,47,36,28,32,41
78718967561,41,,,,,,,,,,,,,,,,,,,41,,,,,
299037115104,76,69,90,80,81,70,92,77,65,98,72,76,74,75,71,79,79,66,65,83,72,78,79,73,72
176463027977,42,,,,37,,,,,,41,,40,,,,51,,,,,,,,
259342222048,34,39,47,53,51,58,33,,38,49,26,33,23,22,21,43,35,27,38,28,34,22,48,31,28
53284708105,29,19,,,,,,,,,,,19,47,,,,,,,26,,,35,
78148289248,49,61,,56,,64,,,118,,52,47,34,27,24,,34,42,29,30,44,53,44,26,47
239847350025,34,,,,,,,,,77,,29,,75,,,21,,,,,,,,
254007067360,58,,59,,61,,59,75,,,,54,55,59,90,44,57,50,44,,,59,,62,53
324538483424,24,34,,,,,,,,,,,,,,,,,,16,,17,,,
62713503497,38,,,,,,,,,,,,41,,,,35,,39,,,,,,
283031651040,41,38,,,,,58,,,36,33,40,44,43,,39,35,,36,,43,,44,,42
232968438496,41,31,49,,66,41,48,38,38,60,25,38,80,46,14,49,36,50,48,20,60,32,49,34,49
248973902560,54,52,,,,,,,,80,,,,,62,,,63,,,,,36,28,
